cell_specimen_id,MTG_cluster,MTG_subclass,MTG_Mapping,postPatch,rna_amplification_pass_fail,marker_sum_norm,quality_score,contam_sum,contaminationType,bootstrapping_probability,hemisphere,structure,donor_id,biological_sex,age,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,failed_ephys_qc,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,peak_ratio_chirp,peak_freq_chirp,X3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
1009830850,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),,Pass,0.887775772,0.397036842,1.234752547,Endothelial,1,left,TemL,H20.28.006,F,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.9261475,43879.46009,14.60096205,396.02112,27.032504,0.068260258,TRUE,2.950174027,-41.75651169,0.00068,493.0135037,-167.1133632,0.00058,-60.96138,36.04874039,1.679769227,-18.98591995,92.2709465,0.392455786,1.506734062,0.049280353,-69.04432763,40,0.410169492,-98.40148926,274.4669914,164.4534638,0.011747763,0.07901,1,,2.572414063,-41.60012054,51.45278168,0.0007,466.6720703,-181.4140566,0.00055,-60.08558655,-59.46002197,-6.881256704,-59.46002197,-57.73971558,0.022723599,22,0.01301,0.045961905,0.04525,0.194065063,0.238857939,2.64431448,-42.97636414,53.2981987,0.00055,567.3880875,-214.5690657,0.0005,-60.08558655,-59.83535767,-1.25106817,0.043660789,,,,0.091022518,0.364277003,0.258567699,22,2.420008563,1.321428571,0.695323839,0.690000381,0.896915047,0.88987568,0.02698116,-0.625564575,-0.250228882,-17.85990143,-16.85899353,93.05290222,96.27456284,,42.01680672,,,,,,,,,
847867445,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.122222895,0.443244783,0.374976171,Astrocyte,1,,,H19.29.146,M,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.059292793,43545.69905,1.551750272,367.213568,13.213977,0.035984447,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689300362,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.964222447,0.227424135,1.389086114,Microglia,0.99,right,MTG,H18.03.009,M,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.13500023,43214.92277,3.073678592,418.671264,12.429701,0.02968845,FALSE,2.7484249,-38.76562881,0.00099,248.5698326,-90.43414118,0.00089,-52.92187881,27.24999905,-0.637292045,-12.34375,80.56250763,0.451520443,1.820251719,0.04542784,-59.84208025,29.99999809,0.035576923,-99.34375763,331.0267627,161.8994249,0.018255541,0.04984,1,,2.758132681,-39.15625,42.84375,0.00084,287.6302399,-104.2844102,0.00076,-52.8125,-50.46875381,0.876313046,-50.46875381,,0.07699703,5,0.01266,0.188835,0.05178,1.325750357,,2.570789828,-40.53125,42.03125,0.00076,299.0667855,-116.332647,0.0007,-50.53125381,-50.21875381,0.273155481,0.066269052,0.207242355,0.32360957,0.243794022,0.075871895,0.872650108,0.024803388,9,2.022788204,1.763157895,0.407884052,0.512553445,0.75096381,0.732342053,0.066269052,-2.343746185,-0.3125,-11.31250381,-9.687503815,82,82.5625,,33.62474781,1.18645215,3.201280512,7.603041216,0.368825763,0.310864419,1.100440176,-0.330257922,-0.039508723,0.000133406
854629312,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.037047387,0.514457303,0.309557995,Astrocyte,0.98,right,SFG,H19.03.309,F,61,6.801817446,17.14437191,0.674920578,480.7436139,-368.0577934,77.45115168,-191.1480877,2.282551442,0,0.820036623,251.9463403,109.0183973,0,0,1,29,312.3296451,1091.471938,0.742344931,270,0.331083306,0.469871584,11145.20481,52.26782648,-38.93012199,5,129.2180487,166.6039834,0,0.061111111,0.938888889,5,271.3910148,369.4585232,0.799422739,0.765683209,37,0.385714286,0.294444444,0.2,0.8,0,2425.526294,5729.798258,148.7807764,378.6739084,1.949776698,0.654356487,2.311044251,0.775599995,2.979685747,,-22.86750031,43574.91715,2.244714496,537.725248,14.109541,0.026239313,FALSE,2.423093105,-40.31666946,0.0008,262.3649319,-108.2799293,0.000706667,-59.01041794,12.95833333,-0.665734782,-13.71249898,65.29375394,0.347043425,1.788802969,0.046235039,-60.13546131,10,0.548961935,-100.28125,371.0822761,219.4711014,0.021488085,0.3692,2,0.46118,2.465299534,-39.03749847,27.24374962,0.00082,262.1672765,-106.3429709,0.00072,-58.10625458,-52.86250305,-1.24881757,-52.08750153,,-0.00740492,25,0.01946,0.040291667,0.03678,0.197731962,0.139989707,2.305339237,-39.23125076,23.42499924,0.00074,270.0470287,-117.1398224,0.00064,-54.14375305,-52.14375305,-0.449665489,0.082843713,0.109910667,,,-0.005299616,0.12544572,0.111567097,35,1.035940803,1.128205128,0.842111246,0.878525695,0.9333958,1.036299611,0.09561753,-5.243751526,-2,-13.82500458,-12.91250229,66.28124809,62.65625,2.168350752,20.90301003,,,,,,,,,
732178633,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.024027242,0.322700119,1.411646241,Microglia,0.98,right,MTG,H18.03.314,M,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.585000038,43320.26559,1.638214016,261.097776,10.005218,0.038319813,FALSE,3.130424441,-35.42187691,0.00091,288.3723983,-92.15092831,0.00081,-53.10937691,11.375,-0.560103695,-14.53125,74.60937881,0.336238444,1.504626406,0.036820671,-56.64424973,20,0.018571426,-98.93750763,330.7812512,201.0245842,0.018286777,0.05466,7,0.13572,2.942040843,-36.28125,27.15625,0.0009,241.3915152,-82.04900204,0.0008,-50.71875,-47.0625,-1.387492837,-44.34375,,0.007185004,28,0.01104,0.036388148,0.0364,0.090438291,0.150933872,2.772640549,-37.78125381,25.62500191,0.0008,251.7293682,-90.79048067,0.00074,-45.50000381,-45.03125381,0.13680864,0.173937051,0.194773972,0.946032188,,0.019072097,0.143819325,0.177078435,33,1.09986785,1.244444444,0.664164548,0.732935544,0.864771801,0.932105939,0.141792056,-3.65625,-0.46875,-10.78125,-7.25,63.4375,63.40625572,9.446438693,40.25764895,1.000848174,0.400119236,3.851147642,0.687981188,0.687398195,0.400119236,-0.087312944,-0.087312944,0
758889361,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.962408949,0.42657283,0.278359627,Oligo.OPC,0.98,right,TemL,H18.03.317,M,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24062347,43369.87431,1.507856384,67.24908,7.7705875,0.11554935,FALSE,2.8163263,-34.51666641,0.001026667,238.585662,-84.72552108,0.000866667,-51.99791845,222.8333282,-0.396946693,-16.75000127,78.70208613,0.022461528,,,-68.54527537,170,0.074137931,-75.11250305,92.65632182,90.92711962,0.029640346,0.27696,1,,3.132792448,-36.79999924,45.71250153,0.0011,243.4781226,-77.71919993,0.00094,-54.44375229,-51.76874924,-0.479221331,-51.76874924,-50.70625305,0.068523914,4,0.10618,0.24478,0.2549,0.113053817,,3.234634889,-37.97500229,44.36875153,0.0011,248.2137603,-76.73625271,0.00096,-53.10000229,-52.89374924,-0.034591885,0.010643764,0.081541911,,,0.064767768,0.084324148,,5,1.443733841,1.037735849,0.937679609,0.953522906,0.950930371,1.011674365,0.014231857,-2.675003052,-0.206253052,-14.96875,-14.91874695,82.51250076,82.34375381,,4.831384675,,,,,,,,,
768893737,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.984799964,0.497920302,0.183990564,Oligo.OPC,0.98,right,MTG,H18.06.367,M,58,34.77704438,-142.7703339,-1051.995439,-24.11795717,69.04074751,-434.4534451,-101.2860307,9.661384025,0,0.769573035,208.0407942,235.5172474,0,0.218475751,0.781524249,11,257.152677,372.161403,0.751094152,337,0.36743649,0.74665127,7035.209716,27.73964813,62.80821072,3,76.77185276,134.619881,0.21314741,0,0.78685259,3,150.6695905,235.4993703,0.653838363,0.368327018,13,0.270916335,0.1812749,0,1,0,833.6475297,955.0370754,212.8246356,374.2110624,2.709857672,1.749498259,0.883335707,0.570286143,1.548934192,,46.62687683,43399.15855,3.850324736,565.024832,9.38274,0.01660589,FALSE,3.243610422,-36.6270841,0.0012,175.0209233,-54.09343769,0.00102,-53.85208511,31.625,-0.498759218,-12.71666718,53.06041845,0.410100043,1.750946719,0.054062267,-67.57516003,29.99999809,0.259999994,-99.58750916,502.7345419,307.541357,0.020036295,0.11148,2,0.88688,3.292893922,-36.93125153,17.58749962,0.0012,184.5241987,-56.03709172,0.001,-56.83749771,-52.34375381,-0.84814633,,,-0.001646236,14,0.01618,0.075418462,0.05628,0.56478904,0.671379942,2.760393755,-39.16250229,13.80000114,0.00086,198.8728304,-72.04509502,0.0008,-46.90000153,-45.89374924,-0.561029468,0.210827465,0.144813538,0.339482773,0.401495388,-0.003861689,0.512066373,0.351575926,18,0.992454728,1.369565217,0.71936156,0.7009186,0.817710857,1.228582272,0.162133333,-4.493743896,-1.006252289,-15.41250229,-6.731246948,54.51875114,52.96250343,1.127548259,21.06149958,,,,,,,,,
882787973,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_absent,Pass,0.797846086,0.134317174,1.010257403,Microglia,0.98,left,FroL,H19.28.014,M,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.58614731,43609.45115,,194.263744,89.177328,0.459052864,TRUE,,,,,,,,,,,,0.147079483,0.943271289,0.220583401,-58.73705215,70,0.35,-90.68243408,228.8783482,986.5832373,0.005303979,0.00885,1,,3.490967711,-43.62137604,54.40945816,0.00038,833.9638986,-238.891897,0.00035,-56.28564453,-56.03548813,1.331411735,-56.03548813,-54.84723663,-0.020177664,15,0.00347,0.060272857,0.053285,0.844882315,0.997837625,3.748408056,-41.77645874,54.19056702,0.00039,815.1798298,-217.4736095,0.00036,-53.53390503,-53.15866852,0.806227108,0.001371742,,,,-0.020177664,0.844882315,0.997837625,15,3.689506173,1.41025641,0.660967857,0.630268151,0.88922159,0.739180705,0.001371742,-0.250156403,-0.375236511,-12.41411209,-11.38220978,98.0308342,95.96702576,,61.76652254,1.018216848,0.405361719,39.97879958,0.306129247,0.300652325,28.1726395,1.745679498,1.745679498,0.00193688
1009830798,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),,Pass,0.932927077,0.42459402,0.560183792,Endothelial,0.98,left,TemL,H20.28.006,F,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.44252014,43879.46009,2.927965184,840.421568,27.883932,0.033178506,TRUE,4.662824686,-40.44282532,0.00082,574.4366114,-123.1949838,0.0007,-64.71477509,36.38848495,2.72984894,-19.95554352,95.83666992,0.366249293,1.052373516,0.105124757,-73.56503177,29.99999809,0.376315078,-100.7160873,381.7067742,199.9462943,0.011575278,0.02172,10,0.090084444,3.734429534,-38.69124222,55.26873016,0.00067,554.7131381,-148.5402611,0.00058,-60.30453491,-59.20979309,-0.272654566,-54.70571899,,-0.051255365,9,0.01954,0.1139625,0.102965,0.30737867,0.498780488,4.001927531,-44.44644547,56.55113983,0.00061,640.1748749,-159.9666335,0.00052,-65.37162018,-64.15176392,0.187847356,0.039631659,0.203715041,0.666422656,0.030509764,-0.000865968,0.28288411,0.633772896,34,1.194596283,1.298507463,0.696721235,0.751050333,0.936135795,0.848330516,0.046219714,-1.094741821,-1.219856262,-20.51855087,-19.70531845,93.95997238,100.9975853,15.6470036,5.677624482,,,,,,,,,
1154338548,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.823243969,0.269811233,1.056627596,Microglia,0.98,,,H22.26.404,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.085000038,44589.13528,1.182210688,776.265728,19.229336,0.02477159,FALSE,2.031265569,-42.95833588,0.000586667,361.354585,-177.9027289,0.000513333,-58.73958588,20,0.144647248,-15.45833333,86.38542048,0.491205543,1.467424375,0.019152698,-60.17698834,14,0.648491342,-99.50000763,379.2383373,181.9138611,0.014392714,0.08694,1,,2.021435524,-42.65625,44.40625381,0.00058,366.4683524,-181.2911409,0.00052,-58.9375,-58.50000381,0.127805833,-58.50000381,,0.018492732,31,0.00444,0.031656,0.02626,0.454034367,0.566333333,1.880111365,-48.68750381,38.56250381,0.00052,365.9647469,-194.650569,0.00048,-58.65625381,-58.56250381,1.141534829,0.048403194,0.186554924,0.352833984,0.015237013,0.062433599,0.284067417,0.454447196,76,2.433846154,1.44,0.652844375,0.705846907,0.806864065,0.888888983,0.039910314,-0.437496185,-0.09375,-15.84375381,-9.875,87.06250381,87.25000763,,73.42143906,,,,,,,,,
805771619,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.067816057,0.345311076,1.90130271,Microglia,0.97,left,MTG,H19.03.301,M,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.55124664,43474.24809,5.82324224,406.48448,14.350147,0.035303062,FALSE,2.930625959,-36.97083537,0.001113333,185.8997405,-63.45909799,0.000986667,-50.05625153,73.04166667,-0.669564916,-11.43958155,63.36458651,0.330228031,1.700577188,0.07629797,-69.79548586,50,0.266176471,-99.58750916,256.5702796,168.1955809,0.018070271,0.05582,2,0.52616,2.73033607,-42.78749847,25.11875153,0.00088,228.2738788,-83.60651325,0.0008,-56.38750458,-53.35625076,-1.064202541,-50.70000076,,0.070635812,13,0.01746,0.081813333,0.0712,0.531955004,0.643380027,2.479673511,-44.43125153,23.19999886,0.0008,232.1242705,-93.61081994,0.00074,-52.22500229,-51.98750305,0.283013207,0.033194645,0.073367395,,,0.094035864,0.345874298,0.531504789,17,2.939311594,1.523809524,0.570815161,0.606820444,0.82057251,0.905230438,0.042487164,-3.031253815,-0.237499237,-10.56875229,-7.556251526,67.90625,67.63125038,1.900562567,23.29916123,,,,,,,,,
832599051,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.239603918,0.337871882,0.914368099,Microglia,0.97,left,MTG,H19.03.305,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.551249981,43530.0035,2.114247808,282.822624,15.374383,0.054360513,FALSE,2.5761394,-31.88333448,0.000786667,226.3347637,-87.86158372,0.000726667,-41.3062528,43.125,-0.381368552,-8.083332698,60.70208486,0.354223281,1.77353375,0.089985254,-60.04844716,40,0.247058817,-93.56874847,290.6129062,170.9558292,0.015631946,0.11646,1,,2.472253882,-33.16875076,27.55625153,0.00074,229.7061154,-92.91364333,0.0007,-43.83125305,-40.40625381,0.450837318,-40.40625381,,0.1390941,10,0.0157,0.084253333,0.05092,0.750680627,,2.137714881,-36.70000458,24.18750191,0.0006,246.2561484,-115.1959743,0.00058,-39.60625076,-39.56875229,0.039441297,0.020268873,0.124925815,,,0.129825406,0.635270967,0.723257848,16,4.555240793,1.548387097,0.646574581,0.640787464,0.76558947,1.123790973,0.113527975,-3.424999237,-0.037498474,-7.237503052,-2.868747711,60.72500229,60.88750648,,52.35602094,,,,,,,,,
1049225107,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.784895631,0.327899564,0.485738878,Microglia,0.97,right,TemL,H20.28.031,M,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.54120827,44071.29523,3.591694336,335.94208,16.823832,0.050079561,FALSE,3.768285293,-30.83202553,0.0007,458.5555145,-121.6881098,0.00066,-44.80962753,17.57561684,-2.00208783,-11.28840065,84.61608696,0.350206316,1.589129375,0.071621966,-55.82934062,50,0.242857143,-93.6843338,291.5909588,183.0423717,0.015196014,0.01802,13,0.07907,3.203873262,-35.52249908,51.21994019,0.00055,526.7470736,-164.4094602,0.0005,-49.24993896,-48.62454605,3.963197519,-42.02661514,,0.031099428,29,0.00216,0.035158929,0.0318,0.410750255,0.277486911,3.935958868,-30.67567825,52.84597015,0.0007,499.6914789,-126.9554626,0.0007,-40.49439621,-38.96217346,0.625381508,0.077720207,,,,0.031842528,0.326763606,0.209938869,29,1.390193227,1.345454545,0.58106526,0.650561095,0.893485885,0.817460267,0.108693867,-0.625392914,-1.532222748,-13.10204697,-8.286495209,86.74243927,83.52164841,20.79866889,70.1754386,,,,,,,,,
839968096,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,1.012367793,0.376112356,0.634418442,Microglia,0.96,right,MTG,H19.06.351,F,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.08125305,43545.90882,1.731739648,205.370832,8.100336,0.039442485,FALSE,3.181262731,-34.17083359,0.00088,278.8478959,-87.6726603,0.000826667,-46.74791972,28.83333397,-0.908616869,-7.933333079,73.53541692,0.450273246,1.642116719,0.025570747,-57.91208233,29.99999809,0.082352938,-92.38750458,306.093663,166.7838242,0.022358411,0.05962,1,,2.9730553,-38.20000076,37.21249771,0.00076,298.5635819,-100.4231512,0.00074,-48.46249771,-43.07500458,-0.260525652,-43.07500458,,0.615532612,4,0.01702,0.315126667,0.19362,0.912373525,,2.792869828,-38.75625229,37.45000458,0.00068,308.2992308,-110.38797,0.00068,-41.39374924,-41.30000305,0.216612882,0.019579752,0.073334716,,,0.430528062,0.466265384,,6,8.629322268,1.96969697,0.381259151,0.452044269,0.7019658,0.734099128,0.033855707,-5.387493134,-0.093746185,-4.875003815,-2.543750763,75.41249847,76.20625687,,25.10040161,1.111667871,2.70080484,6.7520121,0.414092064,0.372496188,0.400119236,-0.321139753,-0.008821622,0
695494597,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.87741112,0.314558652,0.553465803,Microglia,0.96,right,MTG,H18.03.010,M,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.67500305,43229.05789,1.2672864,238.915792,10.355452,0.043343522,FALSE,2.917229791,-37.65625,0.00095,249.1730584,-85.41213328,0.00085,-49.78125381,18.99999905,-0.162801884,-11.04687691,73.96875191,0.224812552,1.51100375,0.088144617,-51.09775628,20,0.437499999,-89.43750763,339.5312726,251.8650177,0.016577828,0.04756,1,,2.871242361,-37.68750381,38.21875,0.00086,272.2389893,-94.81574699,0.00078,-49.9375,-49.31250381,-0.508540332,-49.31250381,,0.023755089,20,0.00936,0.048985263,0.0508,0.205163251,0.135559921,2.817555039,-38.25000381,37.5,0.00082,275.9041145,-97.92323866,0.00076,-47.00000381,-46.75,0.059488929,0.054390564,0.208249971,,,0.018349978,0.173686918,0.127914271,36,1.644341801,1.268292683,0.676522388,0.754675772,0.875816906,0.889166667,0.054390564,-0.624996185,-0.250003815,-11.625,-8.499996185,75.90625381,75.75000381,,38.58024691,,,,,,,,,
847865117,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.917066803,0.490041022,0.433337253,Endothelial,0.96,,,H19.29.146,M,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847866956,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.966119323,0.455128859,0.170723316,Oligo.OPC,0.96,,,H19.29.146,M,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.05057907,43545.6587,1.148027392,562.881856,17.377342,0.030872095,FALSE,3.386907928,-40.24979401,0.000872,349.824106,-103.2871614,0.000784,-53.73684311,63.49109268,-0.401321785,-12.76335144,83.78403854,0.177471653,0.367407219,0.003854623,-59.77380685,49.99999619,0.128340084,-89.00054169,283.1652462,212.5087232,0.0062099,0.027832,1,,3.44783415,-39.62478638,47.58034897,0.00076,410.9568838,-119.1927645,0.000688,-53.0460434,-52.42102814,-0.558797908,-52.42102814,-52.88156509,0.178829762,6,0.005576,0.1817568,0.195048,0.411862228,,3.354915851,-41.73007965,47.02113342,0.000696,441.0759819,-131.4715485,0.000648,-51.20391083,-51.03943253,0.242441347,0.010606918,0.210659742,0.738212063,0.005070896,0.139733163,0.293585327,0.166404859,8,3.861577447,1.367816092,0.547813,0.67658679,0.858108707,0.7936232,0.010606918,-0.625015259,-0.164478302,-12.79624176,-9.309352875,87.20513535,88.75121307,,19.83812093,1.000808716,0.400080016,34.45689138,0.199134991,0.198974073,3.600720144,0.067447335,0.067447335,0.001045262
1126880246,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.909865369,0.434381921,0.326393424,Endothelial,0.96,,IFG,H21.29.201,M,45,0.236849788,-84.18344233,-552.7862545,714.4690532,-240.9521608,-495.5350031,252.5506785,9.965371218,0,0.554874696,170.1197351,191.4528411,0,0.394488189,0.605511811,22,242.747689,753.4590691,0.750911469,329,0.492598425,0.755433071,13382.39734,38.38193418,66.9006006,6,100.4248298,114.0259735,0.097256858,0,0.902743142,5,138.0044748,216.0849549,0.857354067,1.020910788,34,0.375311721,0.102244389,0,1,0,1466.131726,4706.346425,161.8311533,1108.43016,1.694000731,1.679028341,0.888572528,0.880718899,1.008917295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005083233,Inh L1-2 ADARB2 MC4R,Sncg,Inh L1-2 GAD1 MC4R (ADARB2+),nucleus_present,Pass,0.899417956,0.302453757,1.108275174,Endothelial,0.95,left,MTG,H20.03.303,F,27,8.945333184,-74.82101769,-740.6496566,451.0090929,-156.4094491,-552.1253495,171.6526596,3.82788374,0,0.66797312,258.817258,248.7418143,0.142857143,0.120161858,0.736980999,15,164.1418467,407.4890136,0.750844919,263,0.395847994,0.618930331,8625.364433,44.27554293,-26.52099598,4,55.60085047,81.74091064,0,0,1,4,70.73209412,121.8656036,0.783634028,0.7264366,14,0.091911765,0.430147059,0.25,0.75,0,359.5524719,818.7371285,185.5384272,644.7266263,4.654915452,3.043051666,1.040505629,0.680208356,1.529686631,,22.00499916,43866.03831,1.037099456,615.57408,12.15582,0.019747128,FALSE,2.373187949,-48.61666997,0.000726667,296.1240651,-124.7763794,0.000646667,-64.59583537,10.375,-0.627887085,-12.58749771,78.3375047,0.379837066,1.745654063,0.040498644,-64.82392629,8,0.478312038,-102.0937576,386.500001,187.4821422,0.011925203,0.12492,1,,2.355133771,-48.58124924,29.94375038,0.00072,299.1370312,-127.0148791,0.00064,-66.3812561,-62.20625305,-0.91826132,-62.20625305,,0.011947892,26,0.00692,0.0389528,0.03238,0.820514946,0.840284214,2.334958695,-49.50000381,28.30000114,0.00064,305.808012,-130.9693455,0.0006,-58.24375153,-57.78125381,-0.261544592,0.099015034,0.057730548,,,0.13089732,0.453724298,0.4885657,36,1.224546293,1.235294118,0.67096378,0.795313094,0.929289183,0.845070456,0.111544782,-4.175003052,-0.462497711,-13.62500381,-8.28125,78.52499962,77.80000496,,45.95588235,1.001719475,0.400198498,7.253597785,0.725382328,0.724137187,0.400198498,-0.03266954,-0.03266954,0
